customer_id,first_name,last_name,email,phone,registration_date,last_activity_date,segment,total_purchases,total_spent,average_order_value,acquisition_channel,is_active,address,preferences
4500,Kylie,Bradley,bradley98@example.org,+1-547-832-2601x1070,2025-02-07,2025-03-03,New,1,398.77,177.27,Direct,False,"{'street': '02294 Sydney Meadows Apt. 536', 'city': 'Allisontown', 'state': 'WI', 'zip': '65982', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances'], 'communication_preferences': ['Phone'], 'favorite_products': [4, 58]}"
4501,Cheryl,Barrett,rodriguezcorey@example.com,(937)318-7727,2023-12-10,2024-09-07,New,2,4090.73,419.65,Partner,True,"{'street': '340 Kristine Islands Suite 423', 'city': 'Williamsmouth', 'state': 'MT', 'zip': '54472', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Appliances'], 'communication_preferences': ['SMS'], 'favorite_products': []}"
4502,Michael,Meyer,rosejames@example.net,(376)693-3413,2023-12-31,2024-11-08,Regular,14,1607.55,244.75,Web Search,True,"{'street': '29627 Matthew Turnpike Apt. 508', 'city': 'Adamschester', 'state': 'ND', 'zip': '37468', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Clothing', 'Furniture'], 'communication_preferences': ['SMS'], 'favorite_products': []}"
4503,Michelle,Massey,jenniferroberts@example.org,860.630.0352x0679,2024-08-04,2024-10-10,Regular,4,2880.92,883.2,Web Search,True,"{'street': '04031 Harrington Mill Apt. 891', 'city': 'Thomasville', 'state': 'MP', 'zip': '25879', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Appliances'], 'communication_preferences': ['Phone'], 'favorite_products': [89, 78]}"
4504,Jennifer,Hardy,ramosdarlene@example.com,446.952.7964x295,2022-07-14,2023-03-17,Premium,6,19249.95,886.36,Referral,True,"{'street': '7947 Raymond Mills Suite 170', 'city': 'Lake Marcus', 'state': 'SC', 'zip': '65867', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['Mail'], 'favorite_products': [91, 41, 49, 2, 52]}"
4505,David,Frazier,cherylgonzalez@example.net,407.401.0703,2025-05-02,2025-05-12,Premium,0,64.59,64.59,Social Media,True,"{'street': '28830 Durham Union Suite 588', 'city': 'Bonillafurt', 'state': 'FM', 'zip': '88860', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics'], 'communication_preferences': ['Email', 'Mail', 'SMS'], 'favorite_products': [12]}"
4506,Sandra,White,matthewskimberly@example.com,(385)447-0517x957,2022-02-20,2025-04-24,Regular,37,654.18,18.8,Social Media,True,"{'street': '96347 White Branch', 'city': 'New Gregoryland', 'state': 'GA', 'zip': '69568', 'country': 'USA'}","{'preferred_categories': ['Furniture'], 'communication_preferences': ['SMS'], 'favorite_products': [44, 58]}"
4507,Brittany,Levine,lancewilliams@example.com,357-834-5718x67940,2024-04-22,2025-01-09,Regular,4,4016.55,441.36,Advertisement,True,"{'street': '787 Lance Mission', 'city': 'South Davidville', 'state': 'MI', 'zip': '14833', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Appliances'], 'communication_preferences': ['Mail', 'Email'], 'favorite_products': []}"
4508,Ronald,Montgomery,michael70@example.org,001-278-759-1847x494,2021-07-03,2022-06-29,Regular,17,923.93,22.34,Advertisement,False,"{'street': '740 Hawkins Summit', 'city': 'Christopherview', 'state': 'PR', 'zip': '37259', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Furniture', 'Clothing'], 'communication_preferences': ['Email'], 'favorite_products': [94]}"
4509,Tyler,Olson,amyjoyce@example.org,001-415-259-1563x593,2023-05-23,2025-04-10,New,10,5371.26,250.4,Referral,True,"{'street': '5360 Hunt Crescent Suite 354', 'city': 'Port Elizabethburgh', 'state': 'HI', 'zip': '51485', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Clothing', 'Electronics'], 'communication_preferences': ['Email', 'Mail'], 'favorite_products': [79, 87, 94, 93, 17]}"
4510,Cole,Cordova,samantha82@example.org,001-451-894-8649x27235,2025-01-08,2025-01-08,Regular,4,257.09,257.09,Referral,True,"{'street': '8518 Debbie Summit', 'city': 'Elizabethburgh', 'state': 'HI', 'zip': '68053', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['SMS', 'Phone', 'Email'], 'favorite_products': [22, 17, 67]}"
4511,Amy,Sweeney,sethfoster@example.com,808.438.8786x422,2023-07-01,2025-04-28,Regular,3,3289.9,323.38,Referral,True,"{'street': '686 Beck Gardens', 'city': 'Ingramfort', 'state': 'KS', 'zip': '29348', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Electronics', 'Furniture'], 'communication_preferences': ['SMS', 'Email', 'Mail'], 'favorite_products': [71, 15, 50]}"
4512,Stacey,Dudley,eric14@example.org,(752)603-2384,2021-09-01,2025-02-12,New,25,3305.57,108.02,Social Media,True,"{'street': '63670 Cunningham Falls', 'city': 'Dennistown', 'state': 'VA', 'zip': '61283', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics'], 'communication_preferences': ['Phone', 'Mail', 'SMS'], 'favorite_products': [23, 89, 65]}"
4513,Philip,Reyes,padams@example.com,693.254.3341,2021-12-01,2025-04-08,New,5,7966.95,836.3,Partner,False,"{'street': '13389 Alexandra Rapid', 'city': 'Port Kellyborough', 'state': 'DC', 'zip': '51711', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Furniture', 'Clothing'], 'communication_preferences': ['Phone'], 'favorite_products': [48]}"
4514,William,Castillo,lynntheresa@example.org,662.301.9822x7932,2023-04-20,2024-06-19,New,5,9910.42,1069.08,Direct,False,"{'street': '533 Robert Lock', 'city': 'Port Isaiahbury', 'state': 'PA', 'zip': '55171', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Clothing', 'Electronics'], 'communication_preferences': ['Phone', 'Email'], 'favorite_products': []}"
4515,Roger,Delgado,alexisfowler@example.org,(563)227-4039x788,2025-01-02,2025-02-06,New,2,1964.3,1441.77,Referral,False,"{'street': '846 Patricia Square', 'city': 'West Collinside', 'state': 'VI', 'zip': '48820', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['Email'], 'favorite_products': [97, 7, 52]}"
4516,Alyssa,Hernandez,brandi60@example.com,+1-449-754-2066x008,2022-10-04,2023-11-09,Premium,12,17138.28,984.52,Referral,True,"{'street': '881 Williams Hill Apt. 002', 'city': 'New Katieborough', 'state': 'RI', 'zip': '54104', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances', 'Electronics'], 'communication_preferences': ['Phone'], 'favorite_products': [40, 51, 2, 85, 3]}"
4517,Kenneth,Cohen,vanessa10@example.net,8368351003,2021-01-24,2022-05-01,New,14,2453.17,145.42,Direct,False,"{'street': '480 Kelly Drives', 'city': 'Charlesstad', 'state': 'AL', 'zip': '29919', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Clothing', 'Appliances'], 'communication_preferences': ['Email', 'Phone', 'SMS'], 'favorite_products': [50, 77, 30, 74, 20]}"
4518,Amanda,Lang,nbowers@example.com,7814933086,2021-09-30,2024-10-05,Regular,12,3630.51,572.09,Referral,True,"{'street': '0974 Scott Ville', 'city': 'Nancyshire', 'state': 'CA', 'zip': '21080', 'country': 'USA'}","{'preferred_categories': ['Electronics'], 'communication_preferences': ['SMS', 'Phone', 'Email'], 'favorite_products': [64, 4, 7, 12]}"
4519,Jake,Herring,pstewart@example.org,+1-780-302-0040x5375,2022-02-05,2024-05-05,Regular,5,1538.08,67.32,Social Media,True,"{'street': '8340 Graves Hills', 'city': 'Caitlinborough', 'state': 'AS', 'zip': '12956', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics'], 'communication_preferences': ['Mail'], 'favorite_products': [5, 92]}"
4520,Deborah,Li,thompsonmelissa@example.net,001-307-574-4771,2023-06-26,2025-04-14,New,3,9599.0,521.5,Referral,True,"{'street': '54516 Jim Fields Suite 624', 'city': 'North Kennethside', 'state': 'OH', 'zip': '82861', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['Email', 'Phone', 'SMS'], 'favorite_products': []}"
4521,Jessica,Ayers,kristophergibson@example.com,7275851762,2024-12-06,2025-02-19,New,4,901.97,299.09,Direct,True,"{'street': '9083 Holden Hills Suite 402', 'city': 'New Amberville', 'state': 'KY', 'zip': '23721', 'country': 'USA'}","{'preferred_categories': ['Electronics'], 'communication_preferences': ['Mail', 'Email', 'SMS'], 'favorite_products': [96, 76, 92, 80]}"
4522,Jennifer,Williams,qhopkins@example.net,(614)974-7476,2023-11-03,2024-01-07,Regular,15,5512.91,673.3,Social Media,True,"{'street': '2104 Barnes Cliff Apt. 684', 'city': 'Grahambury', 'state': 'NE', 'zip': '10420', 'country': 'USA'}","{'preferred_categories': ['Furniture'], 'communication_preferences': ['Mail', 'Phone', 'SMS'], 'favorite_products': [42, 4]}"
4523,Randall,Caldwell,aarontorres@example.net,5896866781,2025-03-16,2025-05-09,New,0,750.9,356.47,Social Media,True,"{'street': '7167 Schneider Turnpike', 'city': 'Waltersbury', 'state': 'MS', 'zip': '21430', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics', 'Furniture'], 'communication_preferences': ['Email', 'Phone'], 'favorite_products': [45, 30]}"
4524,Michael,Dixon,xaguilar@example.com,372.371.7639,2024-01-27,2024-12-30,New,10,4415.16,276.89,Direct,True,"{'street': '504 Alvarado Keys Suite 872', 'city': 'Port Christopherton', 'state': 'VI', 'zip': '32448', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Clothing'], 'communication_preferences': ['Phone'], 'favorite_products': [14]}"
4525,Javier,Davidson,willie97@example.org,(835)716-5856x35063,2024-08-15,2024-08-17,Regular,6,1712.66,323.41,Referral,True,"{'street': '5596 Anderson Port Apt. 858', 'city': 'Lisabury', 'state': 'PA', 'zip': '46638', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Clothing', 'Electronics'], 'communication_preferences': ['Phone', 'SMS'], 'favorite_products': [89, 52, 11, 78, 65]}"
4526,Erin,Stone,ylambert@example.org,(801)230-5694,2022-11-03,2023-08-21,Regular,24,359.59,37.64,Referral,True,"{'street': '263 Sue Meadows Suite 759', 'city': 'Jasonville', 'state': 'MN', 'zip': '86575', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances'], 'communication_preferences': ['Mail', 'Email'], 'favorite_products': [50, 63, 32, 85]}"
4527,Elizabeth,Brown,jacksonjill@example.net,+1-297-681-4310x350,2021-01-28,2023-12-26,New,27,14693.72,525.94,Social Media,True,"{'street': '5395 Campbell Plains', 'city': 'East Nicholas', 'state': 'AR', 'zip': '40956', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Clothing', 'Furniture'], 'communication_preferences': ['Mail', 'Email'], 'favorite_products': [91, 12]}"
4528,Brian,Blake,jenkinskara@example.net,+1-718-242-4873x9998,2024-06-07,2025-03-05,New,4,1168.48,458.4,Social Media,True,"{'street': '4006 Amanda Plains Suite 390', 'city': 'North Jasonberg', 'state': 'MD', 'zip': '27157', 'country': 'USA'}","{'preferred_categories': ['Electronics'], 'communication_preferences': ['Phone', 'SMS'], 'favorite_products': [31, 10, 27, 55]}"
4529,Kristina,Cohen,kcole@example.net,637.997.7366x4084,2024-04-14,2024-12-02,Premium,1,6990.35,1042.08,Web Search,True,"{'street': '31423 Patel Fields Suite 932', 'city': 'Port Ericchester', 'state': 'AZ', 'zip': '92612', 'country': 'USA'}","{'preferred_categories': ['Furniture'], 'communication_preferences': ['Mail', 'Phone', 'SMS'], 'favorite_products': [6, 39, 27, 90]}"
4530,Kathy,White,copelandmichelle@example.net,(392)885-1509x1433,2024-10-25,2024-11-04,Regular,2,2020.74,1223.33,Social Media,True,"{'street': '03496 Heather Run', 'city': 'South Michaelside', 'state': 'AK', 'zip': '86592', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Appliances'], 'communication_preferences': ['Mail', 'Email'], 'favorite_products': [10]}"
4531,Stephanie,Mcdonald,regina15@example.net,+1-400-728-4346x51072,2021-09-09,2022-03-07,Regular,37,11926.51,2624.25,Partner,True,"{'street': '57114 Powers Pass Apt. 118', 'city': 'Lake Adamchester', 'state': 'MD', 'zip': '10344', 'country': 'USA'}","{'preferred_categories': ['Furniture'], 'communication_preferences': ['Mail', 'SMS', 'Email'], 'favorite_products': [91, 26, 12]}"
4532,Linda,Miller,kreyes@example.net,(692)722-5079x21569,2021-08-16,2022-04-18,Premium,17,15629.43,561.41,Direct,True,"{'street': '5478 Duncan Haven Apt. 289', 'city': 'Anthonystad', 'state': 'ME', 'zip': '83319', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Clothing'], 'communication_preferences': ['Phone', 'Mail', 'Email'], 'favorite_products': []}"
4533,Joshua,White,laradavid@example.org,(997)633-8820x836,2022-03-15,2022-04-10,New,22,8588.84,231.19,Direct,True,"{'street': '037 Murphy Falls', 'city': 'Callahanshire', 'state': 'MS', 'zip': '84600', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['Email', 'Phone', 'SMS'], 'favorite_products': [26]}"
4534,Alan,Brown,christiemorris@example.net,(962)528-1341x560,2024-02-06,2024-08-12,Regular,8,4625.33,1126.14,Referral,True,"{'street': '9482 Brown Street', 'city': 'Lindsayland', 'state': 'MA', 'zip': '56491', 'country': 'USA'}","{'preferred_categories': ['Electronics'], 'communication_preferences': ['Email'], 'favorite_products': [87]}"
4535,Edward,Roberts,robertduffy@example.org,5042337693,2021-05-03,2023-11-04,Premium,47,10307.14,457.41,Partner,False,"{'street': '089 Jason Glen Suite 445', 'city': 'Torresville', 'state': 'TN', 'zip': '59231', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances'], 'communication_preferences': ['Mail'], 'favorite_products': [52]}"
4536,Christopher,Roberson,williamsstephanie@example.com,(824)511-2126x7646,2020-10-12,2023-08-29,VIP,53,6088.73,151.43,Partner,True,"{'street': '077 Janet Lane', 'city': 'Barnesburgh', 'state': 'NM', 'zip': '33378', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Clothing', 'Furniture'], 'communication_preferences': ['Email', 'SMS', 'Phone'], 'favorite_products': [2, 87, 40, 25]}"
4537,Andrea,Watts,penajohn@example.com,468-716-4960,2024-06-19,2025-03-03,Regular,7,205.87,23.43,Referral,True,"{'street': '6303 Kelly Roads', 'city': 'Powellview', 'state': 'NV', 'zip': '31753', 'country': 'USA'}","{'preferred_categories': ['Appliances'], 'communication_preferences': ['Email', 'SMS'], 'favorite_products': [59, 90, 58, 49]}"
4538,Kevin,Roberts,paulaford@example.org,856-844-7269,2023-03-09,2023-06-08,Regular,6,6397.45,307.02,Advertisement,True,"{'street': '5723 Williamson Mount', 'city': 'Lake Connor', 'state': 'MD', 'zip': '71551', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Clothing'], 'communication_preferences': ['Email'], 'favorite_products': [97, 42, 23, 3]}"
4539,Adam,Blair,christopherbarrett@example.org,257-348-4821x85049,2021-09-03,2024-07-23,Regular,35,3257.44,119.6,Direct,True,"{'street': '222 Becker Squares', 'city': 'South Donna', 'state': 'GA', 'zip': '21450', 'country': 'USA'}","{'preferred_categories': ['Furniture'], 'communication_preferences': ['Phone', 'Mail'], 'favorite_products': [63, 67, 50]}"
4540,Brian,Lawson,fowlerdawn@example.org,(792)535-7556x5769,2023-01-04,2023-10-20,Regular,5,5529.49,308.58,Partner,True,"{'street': '75662 Keith Way', 'city': 'South Kevinview', 'state': 'PA', 'zip': '66303', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Appliances', 'Electronics'], 'communication_preferences': ['SMS'], 'favorite_products': [23, 42, 97, 64, 6]}"
4541,Amy,Boyd,wmartinez@example.net,001-516-377-5421x8813,2021-12-27,2023-07-29,Regular,9,2113.55,148.43,Partner,True,"{'street': '3462 Haley Squares', 'city': 'South Joshuamouth', 'state': 'AZ', 'zip': '71892', 'country': 'USA'}","{'preferred_categories': ['Electronics'], 'communication_preferences': ['Phone', 'Mail'], 'favorite_products': []}"
4542,Kevin,Potter,zwatson@example.com,638.357.4253,2024-04-20,2024-06-25,Premium,9,4957.96,649.54,Referral,True,"{'street': '19469 Briana Tunnel', 'city': 'Johnburgh', 'state': 'CA', 'zip': '70780', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances'], 'communication_preferences': ['Mail', 'SMS'], 'favorite_products': []}"
4543,Alyssa,Thornton,matthew36@example.com,001-608-865-8901x3558,2025-04-04,2025-04-10,Regular,1,621.79,463.81,Advertisement,True,"{'street': '66680 Jamie Mountain Apt. 747', 'city': 'New Charles', 'state': 'NY', 'zip': '86304', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Clothing'], 'communication_preferences': ['Phone'], 'favorite_products': [29, 22, 73]}"
4544,Emily,Schultz,dennis37@example.com,(268)843-3099x0533,2024-12-23,2025-04-28,Regular,1,1013.59,331.82,Direct,True,"{'street': '2048 April Corners Apt. 758', 'city': 'Port Johnview', 'state': 'AS', 'zip': '71934', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Furniture'], 'communication_preferences': ['Mail'], 'favorite_products': [91, 30, 62, 53]}"
4545,Michael,Stevens,ujohnson@example.net,001-822-648-5228,2024-06-10,2025-01-13,Regular,6,3309.58,316.2,Partner,True,"{'street': '3309 Lowe Dale', 'city': 'Angelstad', 'state': 'UT', 'zip': '97287', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['SMS', 'Phone', 'Mail'], 'favorite_products': [30, 83, 98, 66, 91]}"
4546,Jennifer,Mann,anthonylee@example.com,3592902097,2021-01-08,2024-08-30,Regular,17,13494.76,544.28,Social Media,True,"{'street': '688 Debbie Light', 'city': 'New Bradley', 'state': 'ID', 'zip': '08926', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Appliances'], 'communication_preferences': ['SMS'], 'favorite_products': [53]}"
4547,John,Cruz,jbarrera@example.com,001-698-306-9852x883,2022-07-01,2024-05-01,Regular,6,14343.02,535.12,Referral,True,"{'street': '569 Jose Village', 'city': 'West Monica', 'state': 'SC', 'zip': '84268', 'country': 'USA'}","{'preferred_categories': ['Electronics'], 'communication_preferences': ['SMS', 'Email'], 'favorite_products': [41, 16, 76]}"
4548,Sandra,Johnson,kathleenperez@example.com,+1-869-954-1929x0409,2022-10-09,2025-03-14,New,14,8911.37,797.73,Social Media,False,"{'street': '398 Fischer Ridge', 'city': 'Johnsonberg', 'state': 'ND', 'zip': '04611', 'country': 'USA'}","{'preferred_categories': ['Electronics'], 'communication_preferences': ['SMS', 'Email'], 'favorite_products': [3, 66]}"
4549,Dennis,Morris,joseph79@example.org,811-715-3777x4185,2024-05-28,2025-04-03,New,8,4780.12,712.67,Direct,True,"{'street': '486 Santiago Landing Suite 524', 'city': 'Miguelchester', 'state': 'MS', 'zip': '52173', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Furniture'], 'communication_preferences': ['SMS', 'Email', 'Phone'], 'favorite_products': []}"
